utterance_id,language,intent,text
V001143,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001144,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001145,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001146,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001147,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001148,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001149,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001150,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001151,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001152,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001153,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001154,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001155,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001156,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001157,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001158,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001159,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001160,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001161,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001162,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001163,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001164,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001165,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001166,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001167,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001168,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001169,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001170,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001171,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001172,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001173,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001174,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001175,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001176,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001177,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001178,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001179,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001180,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001181,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001182,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001183,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001184,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001185,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001186,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001187,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001188,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001189,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001190,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001191,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001192,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001193,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001194,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001195,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001196,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001197,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001198,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001199,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001200,Assamese,medicine_reminder,ঔষধ খোৱাৰ কথা মনত পেলাই দিয়ক
V001201,English,hydration_reminder,Remind me to drink water
V001202,English,hydration_reminder,Remind me to drink water
V001203,English,hydration_reminder,Remind me to drink water
V001204,English,hydration_reminder,Remind me to drink water
V001205,English,hydration_reminder,Remind me to drink water
V001206,English,hydration_reminder,Remind me to drink water
V001207,English,hydration_reminder,Remind me to drink water
V001208,English,hydration_reminder,Remind me to drink water
V001209,English,hydration_reminder,Remind me to drink water
V001210,English,hydration_reminder,Remind me to drink water
V001211,English,hydration_reminder,Remind me to drink water
V001212,English,hydration_reminder,Remind me to drink water
V001213,English,hydration_reminder,Remind me to drink water
V001214,English,hydration_reminder,Remind me to drink water
V001215,English,hydration_reminder,Remind me to drink water
V001216,English,hydration_reminder,Remind me to drink water
V001217,English,hydration_reminder,Remind me to drink water
V001218,English,hydration_reminder,Remind me to drink water
V001219,English,hydration_reminder,Remind me to drink water
V001220,English,hydration_reminder,Remind me to drink water
V001221,English,hydration_reminder,Remind me to drink water
V001222,English,hydration_reminder,Remind me to drink water
V001223,English,hydration_reminder,Remind me to drink water
V001224,English,hydration_reminder,Remind me to drink water
V001225,English,hydration_reminder,Remind me to drink water
V001226,English,hydration_reminder,Remind me to drink water
V001227,English,hydration_reminder,Remind me to drink water
V001228,English,hydration_reminder,Remind me to drink water
V001229,English,hydration_reminder,Remind me to drink water
V001230,English,hydration_reminder,Remind me to drink water
V001231,English,hydration_reminder,Remind me to drink water
V001232,English,hydration_reminder,Remind me to drink water
V001233,English,hydration_reminder,Remind me to drink water
V001234,English,hydration_reminder,Remind me to drink water
V001235,English,hydration_reminder,Remind me to drink water
V001236,English,hydration_reminder,Remind me to drink water
V001237,English,hydration_reminder,Remind me to drink water
V001238,English,hydration_reminder,Remind me to drink water
V001239,English,hydration_reminder,Remind me to drink water
V001240,English,hydration_reminder,Remind me to drink water
V001241,English,hydration_reminder,Remind me to drink water
V001242,English,hydration_reminder,Remind me to drink water
V001243,English,hydration_reminder,Remind me to drink water
V001244,English,hydration_reminder,Remind me to drink water
V001245,English,hydration_reminder,Remind me to drink water
V001246,English,hydration_reminder,Remind me to drink water
V001247,English,hydration_reminder,Remind me to drink water
V001248,English,hydration_reminder,Remind me to drink water
V001249,English,hydration_reminder,Remind me to drink water
V001250,English,hydration_reminder,Remind me to drink water
V001251,English,hydration_reminder,Remind me to drink water
V001252,English,hydration_reminder,Remind me to drink water
V001253,English,hydration_reminder,Remind me to drink water
V001254,English,hydration_reminder,Remind me to drink water
V001255,English,hydration_reminder,Remind me to drink water
V001256,English,hydration_reminder,Remind me to drink water
V001257,English,hydration_reminder,Remind me to drink water
V001258,English,hydration_reminder,Remind me to drink water
V001259,English,hydration_reminder,Remind me to drink water
V001260,English,hydration_reminder,Remind me to drink water
V001261,English,hydration_reminder,Remind me to drink water
V001262,English,hydration_reminder,Remind me to drink water
